Test,Grade,District ID,District Name,School ID,School Name,School Year,Number of Students Tested,Standard CMT Score Summary Average Scale Score,Standard CMT Score Summary Percent at above Goal level,Standard CMT Score Summary Percent at above Proficient level
Science,5,280,"New Beginnings Inc., Family Academy District",1,"New Beginnings Inc., Family Academy",2009-10,38,232.6,26.3,68.4
Science,5,89,New Britain School District,11,Diloreto Magnet School,2009-10,103,199.1,13.6,38.8
Science,5,89,New Britain School District,5,Gaffney School,2009-10,56,210.5,17.9,41.1
Science,5,89,New Britain School District,6,Holmes School,2009-10,73,216.1,26,47.9
Science,5,89,New Britain School District,7,Jefferson School,2009-10,75,225.9,26.7,60
Science,5,89,New Britain School District,8,Lincoln School,2009-10,29,230.8,55.2,65.5
Science,5,89,New Britain School District,9,Northend School,2009-10,54,208.9,16.7,48.1
Science,5,89,New Britain School District,12,Smalley Academy,2009-10,213,207.3,15,39
Science,5,89,New Britain School District,13,Smith School,2009-10,102,217.7,20.6,55.9
Science,5,89,New Britain School District,15,Vance School,2009-10,80,223.1,27.5,58.8
Science,5,90,New Canaan School District,51,Saxe Middle School,2009-10,308,308.5,93.5,98.7
Science,5,91,New Fairfield School District,2,Meeting House Hill School,2009-10,226,271,73,91.6
Science,5,92,New Hartford School District,3,Ann Antolini School,2009-10,96,279.2,83.3,95.8
Science,5,93,New Haven School District,15,Augusta Lewis Troup School,2009-10,67,213.1,20.9,47.8
Science,5,93,New Haven School District,2,Barnard Environmental Magnet School,2009-10,57,230.7,35.1,66.7
Science,5,93,New Haven School District,3,Beecher School,2009-10,36,229.8,27.8,77.8
Science,5,93,New Haven School District,18,Benjamin Jepson Magnet School,2009-10,50,219.2,24,58
Science,5,93,New Haven School District,55,Betsy Ross Arts Magnet School,2009-10,91,248.3,48.4,76.9
Science,5,93,New Haven School District,43,Bishop Woods School,2009-10,47,216.8,17,42.6
Science,5,93,New Haven School District,48,Celentano School,2009-10,49,211.7,16.3,44.9
Science,5,93,New Haven School District,41,Christopher Columbus Academy,2009-10,32,214.4,15.6,56.3
Science,5,93,New Haven School District,42,Clemente Leadership Academy,2009-10,38,186.6,2.6,15.8
Science,5,93,New Haven School District,6,Clinton Avenue School,2009-10,49,216.8,28.6,53.1
Science,5,93,New Haven School District,31,Conte/West Hills Magnet School,2009-10,71,216.6,18.3,50.7
Science,5,93,New Haven School District,9,Davis 21st Century Magnet Elementary School,2009-10,44,232.1,31.8,75
Science,5,93,New Haven School District,46,East Rock Community Magnet School,2009-10,46,218.3,26.1,50
Science,5,93,New Haven School District,12,Edgewood School,2009-10,53,248.2,50.9,73.6
Science,5,93,New Haven School District,16,Fair Haven School,2009-10,56,202.6,17.9,41.1
Science,5,93,New Haven School District,7,Hill Central Music Academy,2009-10,33,192.7,3,27.3
Science,5,93,New Haven School District,13,John C. Daniels,2009-10,58,253.9,60.3,82.8
Science,5,93,New Haven School District,8,John S. Martinez School,2009-10,52,206.3,13.5,38.5
Science,5,93,New Haven School District,4,Katherine Brennan School,2009-10,34,197.8,8.8,32.4
Science,5,93,New Haven School District,30,King/Robinson Magnet School,2009-10,41,215,19.5,43.9
Science,5,93,New Haven School District,20,Lincoln-Bassett School,2009-10,22,216.8,27.3,54.5
Science,5,93,New Haven School District,19,Mauro-Sheridan Magnet School,2009-10,62,251.8,61.3,83.9
Science,5,93,New Haven School District,49,Microsociety Magnet School,2009-10,20,210.9,5,50
Science,5,93,New Haven School District,14,Nathan Hale School,2009-10,51,234.7,35.3,68.6
Science,5,93,New Haven School District,10,Ross/Woodward School,2009-10,36,226.4,33.3,69.4
Science,5,93,New Haven School District,29,Truman School,2009-10,49,187.4,4.1,22.4
Science,5,93,New Haven School District,32,Wexler/Grant Community School,2009-10,40,197.1,5,32.5
Science,5,93,New Haven School District,38,Worthington Hooker School,2009-10,50,267.5,70,94
Science,5,95,New London School District,2,Harbor School,2009-10,52,250.8,53.8,76.9
Science,5,95,New London School District,3,Jennings School,2009-10,82,211.5,18.3,46.3
Science,5,95,New London School District,9,Nathan Hale School,2009-10,38,256.6,68.4,76.3
Science,5,95,New London School District,8,Winthrop School,2009-10,50,228.4,30,68
Science,5,96,New Milford School District,9,Sarah Noble Intermediate School,2009-10,351,255.8,58.4,87.2
Science,5,94,Newington School District,53,John Wallace Middle School,2009-10,162,263.8,62.3,86.4
Science,5,94,Newington School District,51,Martin Kellogg Middle School,2009-10,148,261.1,64.2,89.2
Science,5,97,Newtown School District,5,Reed Intermediate School,2009-10,424,276.2,82.5,95
Science,5,98,Norfolk School District,1,Botelle Elementary School,2009-10,21,272.7,71.4,95.2
Science,5,99,North Branford School District,6,Totoket Valley Elementary School,2009-10,192,255.9,63,86.5
Science,5,100,North Canaan School District,1,North Canaan Elementary School,2009-10,35,268.7,68.6,88.6
Science,5,101,North Haven School District,8,Clintonville Elementary School,2009-10,59,250.6,54.2,84.7
Science,5,101,North Haven School District,7,Green Acres Elementary School,2009-10,56,283.4,80.4,96.4
Science,5,101,North Haven School District,2,Montowese Elementary School,2009-10,81,263.2,70.4,91.4
Science,5,101,North Haven School District,3,Ridge Road Elementary School,2009-10,78,286.2,88.5,97.4
Science,5,102,North Stonington School District,1,North Stonington Elementary School,2009-10,73,283.6,86.3,94.5
Science,5,103,Norwalk School District,2,Brookside Elementary School,2009-10,73,240,42.5,79.5
Science,5,103,Norwalk School District,3,Columbus Magnet School,2009-10,62,261.6,67.7,87.1
Science,5,103,Norwalk School District,4,Cranbury Elementary School,2009-10,62,259.3,56.5,87.1
Science,5,103,Norwalk School District,20,Fox Run Elementary School,2009-10,70,261.7,67.1,94.3
Science,5,103,Norwalk School District,7,Jefferson Magnet School,2009-10,70,256.5,60,84.3
Science,5,103,Norwalk School District,8,Kendall Elementary School,2009-10,87,244.3,51.7,77
Science,5,103,Norwalk School District,22,Marvin Elementary School,2009-10,59,261.6,64.4,89.8
Science,5,103,Norwalk School District,21,Naramake Elementary School,2009-10,55,259.2,60,94.5
Science,5,103,Norwalk School District,13,Rowayton School,2009-10,60,270,70,93.3
Science,5,103,Norwalk School District,23,Silvermine Elementary School,2009-10,58,252.4,53.4,87.9
Science,5,103,Norwalk School District,14,Tracey School,2009-10,65,247.2,55.4,81.5
Science,5,103,Norwalk School District,24,Wolfpit School,2009-10,41,264.2,65.9,87.8
Science,5,104,Norwich School District,1,Bishop School,2009-10,22,247.3,54.5,81.8
Science,5,104,Norwich School District,6,Greeneville School,2009-10,60,217.8,20,55
Science,5,104,Norwich School District,14,John B. Stanton School,2009-10,44,230.6,31.8,63.6
Science,5,104,Norwich School District,20,John M. Moriarty School,2009-10,69,226.7,27.5,66.7
Science,5,104,Norwich School District,8,Samuel Huntington School,2009-10,64,236.3,43.8,65.6
Science,5,104,Norwich School District,17,Thomas W. Mahan School,2009-10,46,231.6,30.4,71.7
Science,5,104,Norwich School District,19,Uncas School,2009-10,21,238.7,33.3,66.7
Science,5,104,Norwich School District,18,Veterans' Memorial School,2009-10,23,223.8,26.1,69.6
Science,5,104,Norwich School District,15,Wequonnoc School,2009-10,29,237.5,31,79.3
Science,5,263,Odyssey Community School District,51,Odyssey Community School,2009-10,39,239.2,38.5,84.6
Science,5,106,Old Saybrook School District,52,Old Saybrook Middle School,2009-10,97,267.1,69.1,93.8
Science,5,107,Orange School District,5,Peck Place School,2009-10,62,278.8,82.3,95.2
Science,5,107,Orange School District,3,Race Brook School,2009-10,75,267.6,70.7,92
Science,5,107,Orange School District,4,Turkey Hill School,2009-10,47,273.3,74.5,95.7
Science,5,108,Oxford School District,1,Oxford Center School,2009-10,180,278,77.2,95
Science,5,109,Plainfield School District,3,Plainfield Memorial School,2009-10,208,259.9,61.1,86.5
Science,5,110,Plainville School District,4,Frank T. Wheeler School,2009-10,54,266.2,70.4,94.4
Science,5,110,Plainville School District,2,Linden Street School,2009-10,68,255.6,55.9,89.7
Science,5,110,Plainville School District,5,Louis Toffolon School,2009-10,57,272.1,71.9,89.5
Science,5,111,Plymouth School District,4,Harry S. Fisher Elementary School,2009-10,73,252.4,54.8,86.3
Science,5,111,Plymouth School District,2,Plymouth Center School,2009-10,63,271.4,71.4,92.1
Science,5,112,Pomfret School District,1,Pomfret Community School,2009-10,62,261.9,64.5,91.9
Science,5,113,Portland School District,5,Brownstone Intermediate School,2009-10,116,281.5,82.8,95.7
Science,5,114,Preston School District,4,Preston Veterans' Memorial School,2009-10,35,263.2,74.3,82.9
Science,5,116,Putnam School District,3,Putnam Elementary School,2009-10,83,255.7,57.8,89.2
Science,5,117,Redding School District,51,John Read Middle School,2009-10,155,287.3,88.4,99.4
Science,5,206,Regional School District 06,1,Goshen Center School,2009-10,26,268.2,80.8,100
Science,5,206,Regional School District 06,2,James Morris School,2009-10,33,275.1,75.8,93.9
Science,5,206,Regional School District 06,3,Warren Elementary School,2009-10,**,**,**,**
Science,5,210,Regional School District 10,51,Har-Bur Middle School,2009-10,228,274.4,75.9,94.7
Science,5,212,Regional School District 12,2,Booth Free School,2009-10,**,**,**,**
Science,5,212,Regional School District 12,1,The Burnham School,2009-10,**,**,**,**
Science,5,212,Regional School District 12,4,Washington Primary School,2009-10,28,274.9,67.9,96.4
Science,5,213,Regional School District 13,4,Middlefield Memorial School,2009-10,187,268.8,72.2,93
Science,5,214,Regional School District 14,2,Mitchell Elementary School,2009-10,141,272.6,78.7,94.3
Science,5,215,Regional School District 15,4,Gainfield Elementary School,2009-10,78,279.9,83.3,97.4
Science,5,215,Regional School District 15,7,Long Meadow Elementary School,2009-10,98,283.7,86.7,98
Science,5,215,Regional School District 15,6,Middlebury Elementary School,2009-10,71,288.8,84.5,95.8
Science,5,215,Regional School District 15,5,Pomperaug School,2009-10,96,277.2,77.1,95.8
Science,5,216,Regional School District 16,2,Community School,2009-10,116,274.5,75.9,93.1
Science,5,216,Regional School District 16,1,Laurel Ledge School,2009-10,69,269.4,72.5,87
Science,5,217,Regional School District 17,51,Haddam-Killingworth Middle School,2009-10,191,281.8,81.2,97.4
Science,5,218,Regional School District 18,3,Center School,2009-10,98,284.3,84.7,96.9
Science,5,218,Regional School District 18,1,Lyme Consolidated School,2009-10,28,267.2,75,96.4
Science,5,118,Ridgefield School District,8,Barlow Mountain Elementary School,2009-10,70,291.5,94.3,100
Science,5,118,Ridgefield School District,6,Branchville Elementary School,2009-10,75,283.1,82.7,96
Science,5,118,Ridgefield School District,4,Farmingville Elementary School,2009-10,68,278.7,79.4,97.1
Science,5,118,Ridgefield School District,3,Ridgebury Elementary School,2009-10,79,287.7,88.6,96.2
Science,5,118,Ridgefield School District,5,Scotland Elementary School,2009-10,76,290.8,93.4,100
Science,5,118,Ridgefield School District,2,Veterans Park Elementary School,2009-10,53,294.8,84.9,98.1
Science,5,119,Rocky Hill School District,4,Myrtle H. Stevens School,2009-10,102,259.7,55.9,89.2
Science,5,119,Rocky Hill School District,5,West Hill School,2009-10,102,270.9,72.5,93.1
Science,5,121,Salem School District,1,Salem Elementary School,2009-10,40,282,80,97.5
Science,5,122,Salisbury School District,1,Salisbury Central School,2009-10,46,284,89.1,97.8
Science,5,123,Scotland School District,1,Scotland Elementary School,2009-10,21,271.5,76.2,90.5
Science,5,124,Seymour School District,3,Anna L. Lopresti School,2009-10,52,246.3,50,78.8
Science,5,124,Seymour School District,1,Bungay School,2009-10,96,270.1,78.1,91.7
Science,5,124,Seymour School District,4,Paul Chatfield School,2009-10,41,257,63.4,90.2
Science,5,125,Sharon School District,1,Sharon Center School,2009-10,22,273,72.7,90.9
Science,5,126,Shelton School District,10,Booth Hill School,2009-10,63,256.4,58.7,90.5
Science,5,126,Shelton School District,5,Elizabeth Shelton School,2009-10,99,270.9,77.8,91.9
Science,5,126,Shelton School District,4,Lafayette School,2009-10,46,240.2,45.7,76.1
Science,5,126,Shelton School District,8,Long Hill School,2009-10,98,264.1,68.4,91.8
Science,5,126,Shelton School District,9,Mohegan School,2009-10,92,284.2,82.6,97.8
Science,5,126,Shelton School District,6,Sunnyside School,2009-10,39,258.7,66.7,89.7
Science,5,127,Sherman School District,1,Sherman School,2009-10,49,295.5,87.8,98
Science,5,270,Side By Side Community School District,1,Side By Side Community School,2009-10,**,**,**,**
Science,5,128,Simsbury School District,1,Central School,2009-10,48,277.4,79.2,93.8
Science,5,128,Simsbury School District,6,Latimer Lane School,2009-10,99,289.2,83.8,96
Science,5,128,Simsbury School District,7,Squadron Line School,2009-10,128,286.1,82,94.5
Science,5,128,Simsbury School District,3,Tariffville School,2009-10,48,308.3,93.8,95.8
Science,5,128,Simsbury School District,4,Tootin' Hills School,2009-10,62,276.6,82.3,90.3
Science,5,129,Somers School District,4,Somers Elementary School,2009-10,114,274.7,75.4,90.4
Science,5,132,South Windsor School District,7,Eli Terry School,2009-10,74,272.1,75.7,94.6
Science,5,132,South Windsor School District,6,Orchard Hill School,2009-10,75,281.1,78.7,94.7
Science,5,132,South Windsor School District,1,Philip R. Smith School,2009-10,70,262.1,64.3,88.6
Science,5,132,South Windsor School District,2,Pleasant Valley School,2009-10,84,269.6,73.8,94
Science,5,132,South Windsor School District,4,Wapping Elementary School,2009-10,59,268.9,69.5,91.5
Science,5,131,Southington School District,15,Derynoski Elementary School,2009-10,118,274.5,76.3,94.9
Science,5,131,Southington School District,13,Flanders School,2009-10,56,269.3,75,91.1
Science,5,131,Southington School District,2,Hatton School,2009-10,64,265.7,67.2,95.3
Science,5,131,Southington School District,6,Plantsville School at North Center,2009-10,40,279,80,97.5
Science,5,131,Southington School District,7,South End School,2009-10,32,275.5,68.8,96.9
Science,5,131,Southington School District,8,Strong School,2009-10,78,278.4,79.5,94.9
Science,5,131,Southington School District,9,Thalberg School,2009-10,58,282.9,82.8,96.6
Science,5,131,Southington School District,14,Urbin T. Kelley School,2009-10,73,287.8,87.7,97.3
Science,5,133,Sprague School District,1,Sayles School,2009-10,37,263.2,62.2,89.2
Science,5,134,Stafford School District,6,Stafford Elementary School,2009-10,160,270.2,71.3,95
Science,5,135,Stamford School District,20,Davenport Ridge School,2009-10,72,240.5,48.6,66.7
Science,5,135,Stamford School District,22,Hart School,2009-10,71,258.4,59.2,87.3
Science,5,135,Stamford School District,12,Julia A. Stark School,2009-10,89,235.7,36,74.2
Science,5,135,Stamford School District,5,K. T. Murphy School,2009-10,79,224.3,25.3,59.5
Science,5,135,Stamford School District,6,Newfield School,2009-10,102,269.5,68.6,85.3
Science,5,135,Stamford School District,18,Northeast School,2009-10,125,248.9,49.6,80
Science,5,135,Stamford School District,8,Rogers International School,2009-10,85,255.2,56.5,78.8
Science,5,135,Stamford School District,9,Roxbury School,2009-10,107,244.2,47.7,74.8
Science,5,135,Stamford School District,11,Springdale School,2009-10,82,249.5,53.7,81.7
Science,5,135,Stamford School District,21,Stillmeadow School,2009-10,96,245.6,47.9,80.2
Science,5,135,Stamford School District,19,Toquam Magnet School,2009-10,86,245.2,48.8,68.6
Science,5,135,Stamford School District,14,Westover School,2009-10,104,274.8,74,91.3
Science,5,136,Sterling School District,3,Sterling Community School,2009-10,49,251.9,46.9,85.7
Science,5,137,Stonington School District,52,Mystic Middle School,2009-10,93,273.1,74.2,91.4
Science,5,137,Stonington School District,51,Pawcatuck Middle School,2009-10,87,266.2,70.1,89.7
Science,5,138,Stratford School District,3,Chapel School,2009-10,59,259.3,50.8,83.1
Science,5,138,Stratford School District,13,Eli Whitney School,2009-10,85,264.8,64.7,90.6
Science,5,138,Stratford School District,4,Franklin School,2009-10,45,242.1,42.2,75.6
Science,5,138,Stratford School District,8,Lordship School,2009-10,25,252.9,56,84
Science,5,138,Stratford School District,9,Nichols School,2009-10,60,247,48.3,80
Science,5,138,Stratford School District,10,Second Hill Lane School,2009-10,75,277.9,84,100
Science,5,138,Stratford School District,15,Stratford Academy - Johnson House,2009-10,115,262,61.7,85.2
Science,5,138,Stratford School District,14,Wilcoxson School,2009-10,65,250.4,53.8,89.2
Science,5,139,Suffield School District,3,McAlister Intermediate School,2009-10,174,276,81,95.4
Science,5,140,Thomaston School District,2,Thomaston Center School,2009-10,86,262.1,58.1,95.3
Science,5,141,Thompson School District,51,Thompson Middle School,2009-10,110,260.3,63.6,83.6
